id,gap_exp,gap_gdbt,label
830,2.758,2.755357835,Train
4750,2.51,2.586715875,Train
3418,2.688,2.732144782,Train
1734,2.906,2.797548236,Train
5009,1.925,2.034663581,Train
4967,1.824,1.834102479,Train
1006,2.352,2.522088554,Train
400,1.422,1.602573617,Train
1253,2.788,2.745470301,Train
21,0.196,1.7070233,Train
1305,2.634,2.624670777,Train
237,2.365,2.575159938,Train
3107,2.198,2.182838629,Train
3665,2.45,2.417749656,Train
671,2.664,2.720294076,Train
845,1.906,1.969263268,Train
4589,1.791,1.841434556,Train
1353,2.552,2.517512856,Train
5018,2.397,2.404772651,Train
3451,2.116,2.099077095,Train
869,2.04,2.028906269,Train
3686,2.948,3.091014335,Train
604,2.088,2.184332252,Train
3868,3.037,2.856385755,Train
902,3.22,3.05182954,Train
2904,2.027,2.000816647,Train
1747,1.758,1.825918368,Train
3310,2.277,2.298611754,Train
2051,2.298,2.299483334,Train
4047,2.24,2.205428865,Train
3928,2.319,2.383575829,Train
2757,2.728,2.823596748,Train
5002,2.241,2.266318451,Train
4417,1.936,1.882421101,Train
696,2.366,2.438125198,Train
1179,1.945,2.000371278,Train
4856,2.208,2.139401202,Train
2173,2.155,2.108926637,Train
1090,2.32,2.318878949,Train
848,2.271,2.277338139,Train
1769,2.055,2.145555608,Train
3808,2.135,2.262603599,Train
3745,2.746,2.734230408,Train
605,2.421,2.481744385,Train
174,2.384,2.466214743,Train
2269,2.554,2.475178143,Train
2463,2.12,2.124063843,Train
100,2.018,2.094212038,Train
1243,1.843,1.88106533,Train
741,2.202,2.226753152,Train
334,2.934,2.95779635,Train
2908,1.926,1.920201045,Train
2881,1.84,1.764559519,Train
3292,2.109,2.146333303,Train
3463,2.227,2.118456846,Train
2987,2.924,2.801904246,Train
4423,2.766,2.670778015,Train
4043,1.915,1.86517517,Train
4836,2.211,2.161504754,Train
1468,2.543,2.631427254,Train
1838,2.659,2.658642216,Train
3123,2.496,2.356629505,Train
3674,2.386,2.452046651,Train
460,1.75,1.720166393,Train
1562,2.016,2.134372544,Train
1975,2.787,2.729245628,Train
3290,2.77,2.541870762,Train
4515,2.762,2.815085611,Train
738,2.464,2.396344836,Train
1438,1.997,1.941537454,Train
497,2.076,2.005731147,Train
2750,2.287,2.344254727,Train
3945,2.248,2.155435201,Train
375,2.871,2.736595368,Train
1209,2.678,2.692284474,Train
404,2.267,2.234875274,Train
3778,2.435,2.37291177,Train
2467,1.747,1.775543623,Train
93,2.834,2.781095983,Train
3513,3.012,3.090239226,Train
3204,2.603,2.36191007,Train
2221,2.557,2.588539941,Train
1849,1.891,1.845386072,Train
827,3.059,2.960906252,Train
4524,2.806,2.678387727,Train
3187,1.833,1.983999181,Train
4378,2.671,2.570151955,Train
343,2.124,2.08398848,Train
2683,2.663,2.694199002,Train
2786,2.154,2.062573949,Train
2547,2.345,2.385227336,Train
3146,3.08,3.060242553,Train
691,2.455,2.430200827,Train
0,2.306,2.488819672,Train
1582,2.247,2.271058456,Train
1707,1.673,1.767137264,Train
2021,1.98,2.095108537,Train
3221,1.944,2.048735908,Train
3591,2.678,2.607384331,Train
2003,2.2,2.271613055,Train
1131,2.17,2.281066458,Train
4819,1.956,1.933930161,Train
3717,2.559,2.433501379,Train
2304,2.695,2.727762547,Train
4760,1.916,1.929256826,Train
2375,2.402,2.573393168,Train
3395,3.321,3.196891099,Train
2261,1.788,1.827547628,Train
1731,2.237,2.242773979,Train
1159,2.664,2.605869465,Train
4342,2.616,2.634443203,Train
2120,1.961,1.959273784,Train
4781,1.946,1.882168484,Train
2685,2.495,2.471224983,Train
1671,2.082,2.09402826,Train
4825,1.8,1.836022388,Train
3273,2.532,2.480531209,Train
1971,1.991,2.084987736,Train
4461,2.442,2.244931362,Train
2296,2.463,2.38536855,Train
736,2.397,2.256746154,Train
4122,2.018,1.871028658,Train
4099,2.335,2.408036228,Train
837,1.873,1.892290156,Train
292,2.869,2.841912167,Train
698,2.247,2.297037812,Train
3969,2.73,2.585171569,Train
4744,2.436,2.542086738,Train
4961,2.433,2.645763932,Train
1963,2.784,2.758354207,Train
2274,1.929,1.917974191,Train
3441,2.523,2.395463998,Train
1868,1.884,1.9603229,Train
2387,3.147,3.087392857,Train
2671,1.962,1.937117105,Train
3516,2.004,1.978369995,Train
2502,2.994,3.040009346,Train
3988,1.947,1.952346382,Train
3999,2.826,2.831204976,Train
63,2.617,2.534423533,Train
1384,2.411,2.305456928,Train
4333,1.967,2.048610673,Train
650,2.153,2.278587947,Train
1967,2.066,2.009458993,Train
112,1.926,1.93189858,Train
3024,2.087,2.077559308,Train
804,2.651,2.71682747,Train
577,2.463,2.482107298,Train
126,2.537,2.643494632,Train
3331,1.861,1.884982999,Train
3793,2.139,2.062841673,Train
1400,2.354,2.198664579,Train
851,1.95,1.944387569,Train
4784,2.602,2.594973228,Train
3057,2.799,2.738603465,Train
2665,1.653,1.727608679,Train
4103,2.703,2.732624874,Train
2995,2.372,2.301586879,Train
2679,3.257,3.129054921,Train
3893,1.981,1.912828674,Train
2977,2.42,2.285570282,Train
1053,1.977,1.880774081,Train
4503,2.11,2.136339603,Train
4993,1.902,1.952064526,Train
2405,1.799,1.900132675,Train
3860,1.956,1.898675424,Train
153,2.304,2.335556902,Train
2391,2.636,2.650257818,Train
2353,1.939,1.913194924,Train
2660,1.792,1.69552111,Train
4753,2.49,2.224143033,Train
280,2.439,2.337751118,Train
4850,2.297,2.195042336,Train
3821,2.976,2.906826668,Train
3128,2.494,2.43154438,Train
4496,2.598,2.328300376,Train
1479,2.023,1.909590598,Train
3811,1.955,1.958865839,Train
504,2.523,2.336676992,Train
903,2.03,1.870383685,Train
2040,2.227,2.305129991,Train
1672,2.087,2.027053812,Train
3751,2.654,2.725608471,Train
550,2.894,2.726276273,Train
1862,2.576,2.639200114,Train
1805,2.31,2.352713861,Train
5019,2.73,2.763467295,Train
945,2.089,2.01049931,Train
3642,1.873,1.797342207,Train
4259,1.866,1.88338043,Train
1690,1.891,1.945057005,Train
2107,2.727,2.760277136,Train
4938,2.562,2.585740874,Train
3125,1.82,1.986168365,Train
3398,1.829,1.916459768,Train
449,2.211,2.517737757,Train
2903,2.318,2.291917188,Train
941,2.536,2.597837946,Train
1020,2.509,2.549279953,Train
1532,2.176,2.157242381,Train
1847,1.972,1.939610725,Train
4011,2.495,2.478146052,Train
3898,2.786,2.791697584,Train
437,1.884,1.889281869,Train
3445,2.616,2.6366183,Train
739,2.182,2.410740546,Train
2867,1.853,1.836813533,Train
3291,2.58,2.639465307,Train
586,2.724,2.758794878,Train
2989,2.809,2.784236463,Train
4444,3.184,3.037881042,Train
1028,2.557,2.637230829,Train
3279,2.762,2.868794939,Train
3208,2.233,2.224305007,Train
4941,2.209,2.406724425,Train
573,2.422,2.318026721,Train
4040,2.284,2.397562329,Train
647,2.36,2.307477761,Train
595,1.934,1.946075752,Train
3396,2.324,2.571300752,Train
1308,2.822,2.972553573,Train
4566,2.063,2.017897517,Train
4901,2.903,2.850876057,Train
281,2.304,2.475070182,Train
732,2.041,2.153558063,Train
2763,2.954,3.040419443,Train
2999,2.574,2.644660361,Train
1908,2.199,2.248073541,Train
3085,2.389,2.287295368,Train
1111,1.927,1.939804776,Train
4680,2.752,2.802893392,Train
2195,2.856,2.876181297,Train
160,2.776,2.747619774,Train
2798,2.074,2.079698727,Train
3165,2.025,2.017481544,Train
952,1.904,1.93857227,Train
4232,1.887,2.046652366,Train
1331,2.024,2.328509898,Train
1219,2.551,2.517374392,Train
606,1.858,1.905547718,Train
164,2.356,2.585637424,Train
1040,1.909,1.889806789,Train
3968,2.034,2.157160907,Train
209,2.621,2.687028513,Train
3612,2.219,2.291855005,Train
329,1.904,1.888923071,Train
2546,2.421,2.479798529,Train
3929,2.71,2.722613437,Train
4297,2.969,2.898857492,Train
1429,3.026,3.00217964,Train
433,2.879,2.701827921,Train
860,2.118,2.029646167,Train
4370,2.655,2.621898152,Train
967,2.867,2.806811505,Train
3729,2.275,2.306506796,Train
3486,2.451,2.571503793,Train
3734,1.934,2.16209415,Train
3623,1.936,2.420037932,Train
4995,2.374,2.438414906,Train
3413,2.745,2.770684012,Train
3695,2.431,2.562763697,Train
2813,2.433,2.515024563,Train
4652,2.456,2.500002826,Train
908,2.531,2.718286824,Train
2562,2.733,2.746903431,Train
4605,1.923,1.934815201,Train
4317,2.93,2.807098332,Train
146,2.069,2.0871628,Train
3361,2.659,2.521080116,Train
1777,2.198,2.075678291,Train
3186,2.393,2.361400131,Train
508,2.544,2.480406828,Train
4419,2.624,2.62578333,Train
1561,2.172,2.124606316,Train
4272,2.345,2.400930609,Train
2852,1.86,1.890031254,Train
168,2.675,2.636110157,Train
3419,2.196,2.202776591,Train
1392,2.829,2.828662772,Train
2257,1.632,1.7863606,Train
2237,3.048,2.930930711,Train
136,2.001,2.038419522,Train
894,2.046,2.100274478,Train
197,2.644,2.566629222,Train
1483,2.166,2.196912222,Train
1792,2.371,2.276452157,Train
4939,2.914,2.970709511,Train
2850,3.102,3.127465914,Train
3116,2.722,2.769010159,Train
2389,2.413,2.340034905,Train
1447,2.118,2.182686492,Train
199,2.269,2.127840105,Train
4525,2.669,2.633611199,Train
3611,1.995,1.942761104,Train
3466,1.889,1.924740258,Train
1823,2.77,2.917039733,Train
1795,2.314,2.127947205,Train
730,2.392,2.355596619,Train
3886,2.725,2.695384979,Train
4393,2.176,2.239544144,Train
2121,3.163,3.073891697,Train
3465,1.852,1.908048357,Train
807,2.311,2.272931832,Train
2595,2.089,2.07904347,Train
2997,2.75,2.876312715,Train
1198,2.99,2.897078434,Train
4403,2.658,2.650239262,Train
821,2.787,2.883421442,Train
2711,2.835,2.912697512,Train
1241,1.934,1.829238648,Train
4051,2.389,2.336776313,Train
4911,2.772,2.797487414,Train
623,2.501,2.46042633,Train
4075,2.907,2.871725728,Train
1162,2.26,2.122913067,Train
2603,2.716,2.781260151,Train
2775,2.06,2.070424477,Train
3781,2.918,2.845843768,Train
4387,2.788,2.990191999,Train
1740,2.778,2.619029262,Train
2282,2.427,2.413700624,Train
3026,2.42,2.305955966,Train
4163,1.962,1.934958825,Train
24,1.938,1.957800279,Train
216,1.928,2.001843142,Train
2860,2.236,2.199961386,Train
1910,2.243,2.252980494,Train
4089,2.846,2.803912012,Train
3421,2.342,2.230682838,Train
4262,1.991,1.877797916,Train
207,1.97,1.922362212,Train
3510,2.175,2.433516014,Train
2322,3.043,3.011847409,Train
591,2.333,2.365505828,Train
1720,1.961,2.088971294,Train
1863,2.562,2.565402805,Train
525,2.072,1.992265378,Train
2335,1.899,1.887731185,Train
469,3.255,3.198769064,Train
2811,2.149,2.088089381,Train
928,2.369,2.414426362,Train
1896,1.766,1.803745689,Train
2721,2.527,2.317736329,Train
1469,2.699,2.67740094,Train
2934,1.946,1.905581136,Train
1913,2.161,2.089938402,Train
956,2.135,1.99234406,Train
1488,2.974,2.76884005,Train
25,2.271,2.20480052,Train
1134,2.986,2.983510408,Train
2197,2.494,2.51695067,Train
3224,2.43,2.394005219,Train
1552,2.332,2.333062506,Train
1645,2.571,2.437694131,Train
2937,1.83,1.870317095,Train
3533,2.762,2.719592962,Train
2646,2.711,2.647446267,Train
2187,2.32,2.224158199,Train
4845,2.783,2.698001011,Train
3854,2.541,2.487352545,Train
2371,2.765,2.756334707,Train
180,1.854,1.900106573,Train
1434,2.216,2.270130806,Train
3912,3.039,2.94443667,Train
4703,2.389,2.444452478,Train
3091,1.857,1.903602268,Train
2344,1.728,1.779560335,Train
3298,2.244,2.42982551,Train
94,2.415,2.376984872,Train
770,2.659,2.647438623,Train
637,2.363,2.406809388,Train
2536,2.406,2.430569503,Train
2492,2.451,2.435943457,Train
1208,2.467,2.504617291,Train
275,3.196,3.119822092,Train
1152,1.952,1.959194336,Train
307,2.337,2.400246398,Train
2059,3.265,3.060829917,Train
4182,2.052,2.022039407,Train
2610,1.933,1.954585682,Train
4305,2.698,2.613444771,Train
2787,2.156,2.121080763,Train
1987,2.182,2.101826875,Train
931,1.954,1.910601944,Train
4226,2.66,2.663389519,Train
3455,2.671,2.659597143,Train
4651,2.588,2.629700898,Train
2418,2.903,2.644039285,Train
2431,1.9,2.006688537,Train
201,1.913,1.934918694,Train
2965,2.975,2.915564284,Train
2023,2.532,2.452705822,Train
4464,1.655,1.685861894,Train
973,2.667,2.632147177,Train
1634,2.266,2.373574775,Train
2435,2.326,2.494627784,Train
816,2.606,2.678410539,Train
1954,2.59,2.587492427,Train
3762,1.89,2.134828035,Train
256,2.946,2.910379513,Train
3678,2.074,2.100183375,Train
1472,2.189,2.192484794,Train
1605,2.827,2.665057997,Train
560,2.271,2.467118916,Train
4469,1.855,1.882833787,Train
2957,3.014,2.841822096,Train
2767,2.247,2.251136453,Train
3299,2.676,2.684712306,Train
1684,2.071,2.059201662,Train
1167,2.418,2.368222725,Train
3918,2.375,2.44949241,Train
1204,2.662,2.732477334,Train
4992,3.093,3.126815277,Train
1071,2.938,2.910883817,Train
4870,2.909,2.866536933,Train
4420,2.825,2.906365068,Train
2251,3.006,2.500831167,Train
4180,2.363,2.273160555,Train
2681,2.732,2.640043449,Train
2956,2.04,2.067873526,Train
1589,2.715,2.733752198,Train
2659,2.287,2.40807795,Train
2446,1.903,1.900333486,Train
4187,2.329,2.388936921,Train
430,2.463,2.544056984,Train
3191,2.805,2.79697085,Train
3942,2.772,2.695536363,Train
2105,2.09,2.107804266,Train
4009,2.125,2.28551783,Train
4071,2.574,2.568731806,Train
4353,2.545,2.540348404,Train
3114,2.5,2.490063896,Train
1641,2.84,2.925040846,Train
4484,2.475,2.457074514,Train
4369,2.554,2.432518192,Train
756,2.292,2.352643261,Train
3560,2.139,2.106245712,Train
3622,2.019,1.906866571,Train
1956,2.624,2.688507593,Train
4982,1.672,1.80728464,Train
2176,2.186,2.215620451,Train
802,2.127,2.230669039,Train
1207,2.666,2.862511149,Train
2930,2.129,2.048452797,Train
3531,2.161,2.118619874,Train
2723,2.648,2.695558042,Train
151,2.416,2.556225491,Train
2292,2.034,2.048960996,Train
714,2.878,2.749564,Train
544,1.936,1.946147542,Train
4735,2.461,2.544052842,Train
2745,2.641,2.604145675,Train
3337,2.555,2.503619331,Train
423,2.078,2.038822616,Train
3219,2.178,2.159485235,Train
659,2.498,2.425183112,Train
797,3.233,3.006611551,Train
755,2.002,2.112277014,Train
2008,2.666,2.75203589,Train
99,2.155,2.30296542,Train
2496,1.975,1.974683554,Train
1871,2.385,2.439824525,Train
2046,1.893,1.913530119,Train
4851,1.787,1.893053805,Train
2163,2.898,2.838948542,Train
2893,2.75,2.643445319,Train
537,1.99,2.032944345,Train
1701,2.859,2.804273867,Train
2897,2.125,2.039584698,Train
2222,2.513,2.529124095,Train
2135,2.094,2.34372396,Train
2599,2.7,2.629228998,Train
705,2.185,2.257550449,Train
3468,2.274,2.138722953,Train
4373,2.313,2.460118916,Train
1033,2.359,2.360775957,Train
4859,2.272,2.437258556,Train
4931,2.724,2.726483419,Train
3264,2.492,2.46438786,Train
1653,2.351,2.31783357,Train
2607,2.761,2.733281759,Train
2732,2.735,2.802393653,Train
2244,2.82,2.755611544,Test
4063,2.687,2.950838489,Test
3236,2.584,2.622598085,Test
302,2.484,2.306286598,Test
1921,3.119,3.173031368,Test
2545,1.904,1.915684829,Test
1687,1.902,1.911072294,Test
333,2.493,2.383050602,Test
1329,2.524,2.410282902,Test
4337,2.238,2.087732073,Test
3833,2.631,2.684352562,Test
3392,2.395,2.388799653,Test
291,2.01,2.147851326,Test
4977,2.909,2.769266685,Test
4205,1.779,1.781674093,Test
3424,2.678,2.879342025,Test
2013,2.368,2.045987137,Test
3230,2.229,2.112760611,Test
4413,2.184,2.256414007,Test
2958,2.978,2.87990015,Test
1001,2.355,2.419016861,Test
4433,3.119,3.1133746,Test
1428,2.678,2.73300392,Test
4962,2.591,2.498518097,Test
1119,2.36,2.387559922,Test
4953,2.714,2.624400182,Test
4724,2.8,2.822124549,Test
2009,2.752,2.69875481,Test
4443,2.418,2.365639867,Test
520,2.665,2.710654907,Test
4088,2.411,2.388103607,Test
2314,2.766,2.532624788,Test
4367,3.166,3.102115303,Test
1237,2.379,2.372762597,Test
4530,2.528,2.457989323,Test
1800,2.672,2.818845228,Test
1951,3.134,3.033005822,Test
4970,2.787,2.770234718,Test
3283,2.26,2.300429516,Test
499,1.741,1.94913524,Test
2846,2.646,2.785072635,Test
3843,2.896,2.810906679,Test
138,2.234,2.319288165,Test
1831,3.065,2.925331119,Test
3166,1.995,1.984752345,Test
3364,2.414,2.426083487,Test
4854,2.723,2.809252258,Test
3585,1.945,1.856790158,Test
1432,2.398,2.45052432,Test
39,2.808,2.682230434,Test
4196,2.587,2.56483105,Test
2062,2.205,2.25556341,Test
1969,2.084,2.087162563,Test
308,2.057,2.01650339,Test
3173,2.419,2.266653214,Test
4283,2.777,2.842982377,Test
3480,2.982,2.923388905,Test
4258,2.399,2.356954531,Test
4112,2.807,2.858976488,Test
4168,2.541,2.516271362,Test
3704,1.919,1.887236953,Test
906,3.047,2.933918688,Test
4475,2.263,2.355397441,Test
2952,2.507,2.616285519,Test
3937,2.261,2.382857415,Test
2706,2.526,2.499530652,Test
3315,2.081,2.233580225,Test
3238,2.568,2.583307256,Test
1521,2.227,2.25591092,Test
861,2.052,2.129593289,Test
942,2.459,2.399171529,Test
2307,3.122,3.100876144,Test
3524,3.156,3.015033001,Test
2552,2.232,2.076541859,Test
2044,2.479,2.630760078,Test
1688,1.911,1.996748478,Test
4862,2.351,2.268442631,Test
4278,1.988,1.905609899,Test
3319,2.688,2.789029052,Test
2735,2.705,2.659230868,Test
1888,2.573,2.553878199,Test
1551,2.119,2.088100566,Test
562,1.914,1.905739082,Test
2017,2.535,2.574930958,Test
1523,2.555,2.770609785,Test
159,1.804,1.613161696,Test
4839,2.177,2.120223712,Test
4052,2.387,2.385185169,Test
134,2.241,2.294055504,Test
463,1.795,2.122127736,Test
3122,2.001,2.077187193,Test
690,2.337,2.368213631,Test
1761,2.301,2.141293103,Test
1414,2.301,2.246256258,Test
4016,2.803,2.738009535,Test
2070,2.348,2.43000178,Test
4695,2.217,2.334556908,Test
3633,1.951,2.232636032,Test
4610,2.495,2.471287352,Test
3321,1.942,2.104394033,Test
634,2.518,2.415042495,Test
142,2.552,2.506044964,Test
4887,1.759,1.791041685,Test
214,2.714,2.617211438,Test
4787,1.733,1.766696436,Test
3104,2.6,2.53095414,Test
113,2.472,2.570463059,Test
381,2.073,2.186868525,Test
2255,2.551,2.410109213,Test
148,2.376,2.304604637,Test
1815,2.576,2.536546219,Test
2038,1.868,1.8405947,Test
495,2.154,2.233044576,Test
3276,2.284,2.306200357,Test
4564,2.618,2.476663495,Test
3772,2.44,2.547343945,Test
247,2.445,2.570918167,Test
1559,2.852,2.786977502,Test
849,1.976,1.812030363,Test
4506,2.445,2.509270887,Test
1595,2.359,2.277579921,Test
3965,2.37,2.382126504,Test
1828,2.159,2.379819263,Test
2639,1.931,1.899337285,Test
843,2.276,2.670151093,Test
3872,2.514,2.479984192,Test
376,2.48,2.258394639,Test
1478,2.537,2.490300863,Test
398,2.904,2.98374097,Test
4604,1.997,1.926546637,Test
405,2.628,2.610039728,Test
1530,2.325,2.251171373,Test
1936,1.822,1.898524346,Test
2981,2.712,2.694011961,Test
3098,2.344,2.437737427,Test
1872,2.193,2.286392633,Test
1450,2.443,2.767230718,Test
1829,2.384,2.500120836,Test
2281,2.456,2.513848944,Test
2194,2.58,2.351826741,Test
1511,2.506,2.299333114,Test
4569,2.404,2.3630318,Test
1774,2.349,2.226989192,Test
1480,1.789,1.941998998,Test
3656,2.185,2.081683493,Test
298,2.308,2.320598706,Test
4663,2.913,2.89519885,Test
575,2.022,1.974629919,Test
2954,2.17,2.199689004,Test
1430,2.394,2.27919526,Test
2497,2.662,2.635747113,Test
4308,2.498,2.313451985,Test
2122,2.316,2.51501063,Test
2913,3.05,3.004172832,Test
2509,2.224,2.287091338,Test
2747,2.157,2.07384209,Test
380,2.638,2.728474291,Test
4743,2.481,2.578387398,Test
3489,2.784,2.798259407,Test
2650,1.92,1.907735018,Test
4329,2.726,2.809286063,Test
2179,2.076,2.062760883,Test
2451,2.788,2.805503193,Test
2755,1.901,1.877010952,Test
3662,2.604,2.640079384,Test
4235,2.956,2.717271854,Test
3931,2.276,2.533951821,Test
3162,2.771,2.793177592,Test
751,1.748,1.802976869,Test
2396,2.355,2.259936129,Test
1002,2.37,2.282646171,Test
1793,2.774,2.68038805,Test
2667,2.796,2.697329256,Test
3355,2.66,2.574218931,Test
541,1.865,1.953878489,Test
453,2.892,2.804830315,Test
4171,1.94,1.886936097,Test
727,2.035,2.029083978,Test
4008,1.993,2.074813172,Test
1670,2.633,2.470128823,Test
2272,2.981,2.914275254,Test
1240,1.951,1.941147278,Test
42,2.269,2.581094482,Test
1095,2.103,2.012938597,Test
1115,2.22,2.174981188,Test
3713,2.463,2.482132544,Test
2587,3.17,3.042963781,Test
2027,2.261,2.178582117,Test
1085,2.706,2.79961539,Test
452,2.851,2.671522803,Test
1327,2.475,2.239966443,Test
1013,2.389,2.364934716,Test
2367,2.661,2.656089885,Test
3801,1.931,1.881873091,Test
3140,2.425,2.425351332,Test
1919,3.147,3.12624127,Test
1371,2.171,2.108043303,Test
3888,2.668,2.743352165,Test
2483,2.095,2.10947426,Test
4056,1.875,1.939825575,Test
4718,2.781,2.511333237,Test
1861,2.062,2.051000298,Test
533,2.256,2.180354875,Test
1176,2.329,2.326355573,Test
2865,2.591,2.617104649,Test
49,2.051,2.081428676,Test
4639,2.609,2.704031598,Test
137,1.743,1.960191083,Test
348,2.874,2.861001167,Test
3379,1.981,1.974220355,Test
304,2.728,2.748796223,Test
72,2.505,2.647139077,Test
12,1.885,2.028026061,Test
2182,1.875,1.915087086,Test
4697,2.048,2.048451187,Test
3412,2.306,2.066418994,Test
4167,2.323,2.441794493,Test
130,1.869,2.432251723,Test
1790,2.772,2.595398263,Test
30,2.86,2.992996067,Test
31,3.026,2.93582856,Test
873,2.156,2.159143892,Test
882,2.861,2.918425677,Test
3840,2.874,2.747004609,Test
678,2.58,2.597292398,Test
1813,2.915,2.985150587,Test
962,1.851,1.863602418,Test
464,2.431,2.526194339,Test
202,2.555,2.545432302,Test
898,2.558,2.649658887,Test
4416,2.028,2.083845654,Test
949,2.948,2.493595679,Test
3083,2.413,2.521862478,Test
3652,2.928,2.949228679,Test
3099,1.901,1.937017213,Test
1005,2.334,2.311096019,Test
2906,1.838,1.940474087,Test
1272,2.644,2.745413305,Test
1122,2.045,1.7834439,Test
2526,2.024,2.162652768,Test
2550,2.232,2.184743365,Test
2986,2.216,2.351516234,Test
4026,3.399,3.069163751,Test
2078,2.215,2.133430515,Test
1043,2.567,2.575002838,Test
3906,1.819,1.952273475,Test
4486,2.172,2.41263373,Test
125,2.213,2.192807649,Test
1991,2.748,2.661320402,Test
1433,2.53,2.699265265,Test
154,2.757,2.726862607,Test
1261,2.651,2.808113693,Test
4815,2.576,2.598567761,Test
4199,2.678,2.303690576,Test
3318,2.096,2.248204521,Test
3434,2.538,2.522776502,Test
4674,2.898,2.690886878,Test
98,2.852,2.756357531,Test
4671,2.968,2.824918448,Test
534,1.988,2.001069172,Test
2373,2.602,2.58781933,Test
4984,2.269,2.537160554,Test
3097,1.931,2.029650817,Test
3804,1.958,1.927448103,Test
1098,1.975,2.015659913,Test
4620,3.077,2.867817876,Test
1470,2.244,2.550156442,Test
4867,3.239,3.03950423,Test
773,2.786,2.732057724,Test
2764,2.474,2.461805463,Test
2879,2.939,2.837162407,Test
4732,2.385,2.301127281,Test
599,2.159,2.243235605,Test
1771,2.711,2.727349025,Test
3240,2.51,2.501710881,Test
5016,2.999,2.966901283,Test
3578,2.617,2.667758128,Test
4829,2.746,2.718940262,Test
3711,1.903,1.964334629,Test
4573,2.63,2.680145825,Test
1051,2.829,2.810658944,Test
1902,2.372,2.356776276,Test
3327,2.66,2.800079999,Test
2901,1.922,1.90358895,Test
1692,2.074,2.042192959,Test
1949,2.26,2.209631566,Test
1834,2.124,2.049713949,Test
4287,2.22,2.167581095,Test
1651,2.169,2.140545512,Test
1420,1.887,1.953303256,Test
1746,2.422,2.476665892,Test
1957,1.706,1.645023123,Test
2584,2.237,1.905481716,Test
4979,2.933,2.883054745,Test
2553,2.394,2.360270532,Test
3582,1.888,1.789832248,Test
531,3.225,3.131664557,Test
3082,2.688,2.794687601,Test
4394,2.797,2.754411293,Test
1642,2.684,2.786960834,Test
3728,2.248,2.195447703,Test
158,2.499,2.675784691,Test
2284,2.777,2.802241086,Test
1835,2.47,2.540575392,Test
124,1.944,1.891506923,Test
4320,2.268,2.334759915,Test
2984,2.608,2.753985037,Test
1990,2.817,2.987618538,Test
4568,1.91,1.95145786,Test
2974,1.853,1.939758685,Test
1380,2.058,1.982780644,Test
812,1.889,2.004613728,Test
4093,2.792,2.731523734,Test
2457,2.768,2.749924952,Test
2909,2.796,2.732029382,Test
4110,2.79,2.712382981,Test
3785,3.143,3.116643026,Test
2649,2.746,2.746812046,Test
2058,2.642,2.672433405,Test
4955,2.536,2.417979518,Test
4158,2.812,2.464722372,Test
4706,2.055,2.161706245,Test
4794,2.578,2.40399645,Test
2651,2.633,2.640451763,Test
4491,2.993,2.965316324,Test
1471,2.77,2.658107839,Test
487,2.689,2.721965509,Test
1989,1.81,1.933631279,Test
1531,3.107,2.88481386,Test
446,2.032,2.052601154,Test
2404,1.908,1.945118819,Test
771,1.994,1.945130095,Test
241,2.781,2.762591795,Test
4249,2.772,2.722686579,Test
4276,1.722,1.893895238,Test
3479,2.333,2.335624474,Test
2640,2.417,2.363176396,Test
4809,2.623,2.620866261,Test
4025,2.414,2.659458331,Test
3174,2.02,2.051372269,Test
4234,2.625,2.59666476,Test
3790,2.204,2.221296779,Test
4432,2.865,2.777798885,Test
192,2.046,2.044308479,Test
1418,2.101,2.240837592,Test
1423,3.004,2.839208591,Test
651,2.759,2.570694908,Test
4404,2.665,2.663963214,Test
1702,2.61,2.503611134,Test
2311,3.07,2.857731868,Test
1114,2.177,2.266294625,Test
3638,2.501,2.362533905,Test
806,2.535,2.591344197,Test
2686,2.272,2.399212713,Test
29,2.694,2.550540327,Test
578,2.029,1.951907233,Test
4177,2.242,2.057136762,Test
1509,2.605,2.476107464,Test
4710,2.493,2.471506541,Test
1082,1.768,1.785852935,Test
559,2.05,1.913826718,Test
2443,3.267,3.187639132,Test
825,2.93,2.889937125,Test
4189,2.671,2.699077504,Test
4963,1.936,1.999253078,Test
1248,1.995,2.03459521,Test
1940,2.317,2.372543109,Test
1141,2.917,2.699073367,Test
3650,2.841,2.851403291,Test
4035,2.125,2.21066679,Test
4719,2.209,2.196695738,Test
2920,2.36,2.503526441,Test
1489,2.823,2.811325524,Test
976,2.298,2.185557983,Test
2964,2.945,3.025772364,Test
864,2.009,2.002576713,Test
2752,2.575,2.600870329,Test
4173,2.656,2.692120827,Test
4775,2.358,2.217216822,Test
4553,2.358,2.493247041,Test
3787,1.905,1.818084257,Test
489,2.738,2.73957518,Test
624,2.398,2.537681291,Test
347,3.234,3.098706106,Test
2285,2.935,2.839495111,Test
2873,1.869,1.943615082,Test
3862,2.537,2.723453544,Test
3885,1.844,1.860253503,Test
2308,2.076,2.161857079,Test
2797,1.834,1.891887046,Test
1837,2.639,2.641033536,Test
3905,2.872,2.816720405,Test
1319,2.662,2.541455428,Test
971,2.583,2.663745428,Test
4762,2.107,2.037199357,Test
1011,2.126,2.060219698,Test
2829,2.135,1.909837989,Test
3740,2.683,2.748310953,Test
2831,3.091,3.090793333,Test
2184,1.987,2.142855593,Test
1075,2.893,2.930486552,Test
402,2.31,2.389964707,Test
2484,2.563,2.469965843,Test
